avg_visitors,visitor_change,avg_computers,computer_growth,avg_data,is_attack
98.16666666666667,44,50.266666666666666,-8,490833.3333333333,0
98.36666666666666,44,50.13333333333333,8,491833.3333333333,0
98.26666666666667,44,50.3,-4,491333.3333333333,0
98.9,44,50.03333333333333,-14,494500.0,0
98.33333333333333,44,49.63333333333333,-1,491666.6666666667,0
97.9,44,49.833333333333336,13,489500.0,0
97.83333333333333,44,50.13333333333333,-6,489166.6666666667,0
97.5,44,49.8,5,487500.0,0
97.6,44,50.36666666666667,11,488000.0,0
97.4,50,50.166666666666664,-13,487000.0,0
97.23333333333333,50,49.833333333333336,-15,486166.6666666667,0
97.8,50,49.36666666666667,3,489000.0,0
97.76666666666667,50,49.9,0,488833.3333333333,0
97.33333333333333,50,49.766666666666666,3,486666.6666666667,0
97.73333333333333,50,49.96666666666667,13,488666.6666666667,0
97.3,54,49.9,-12,486500.0,0
97.1,54,49.6,-11,485500.0,0
97.33333333333333,54,49.5,11,486666.6666666667,0
97.06666666666666,54,49.43333333333333,-12,485333.3333333333,0
97.23333333333333,54,49.13333333333333,-15,486166.6666666667,0
97.63333333333334,54,49.166666666666664,11,488166.6666666667,0
97.1,54,49.46666666666667,2,485500.0,0
96.9,54,49.233333333333334,7,484500.0,0
97.2,54,49.766666666666666,3,486000.0,0
95.93333333333334,40,49.46666666666667,2,479666.6666666667,0
96.3,40,49.766666666666666,-7,481500.0,0
96.33333333333333,40,49.6,-1,481666.6666666667,0
96.1,40,49.46666666666667,11,480500.0,0
96.26666666666667,40,49.96666666666667,5,481333.3333333333,0
97.36666666666666,44,50.0,3,486833.3333333333,0
97.5,44,50.36666666666667,7,487500.0,0
97.16666666666667,44,50.233333333333334,-1,485833.3333333333,0
97.43333333333334,44,50.43333333333333,10,487166.6666666667,0
97.23333333333333,44,50.56666666666667,2,486166.6666666667,0
97.1,44,50.86666666666667,2,485500.0,0
96.6,44,50.9,5,483000.0,0
96.53333333333333,44,50.56666666666667,-6,482666.6666666667,0
96.6,44,50.36666666666667,-18,483000.0,0
96.56666666666666,44,50.266666666666666,14,482833.3333333333,0
97.63333333333334,44,50.36666666666667,0,488166.6666666667,0
98.43333333333334,44,50.233333333333334,-5,492166.6666666667,0
98.63333333333334,44,50.333333333333336,-10,493166.6666666667,0
99.0,44,50.333333333333336,4,495000.0,0
99.36666666666666,44,50.5,2,496833.3333333333,0
98.2,44,50.03333333333333,1,491000.0,0
99.5,41,50.333333333333336,6,497500.0,0
99.7,41,50.333333333333336,-8,498500.0,0
98.96666666666667,41,50.333333333333336,13,494833.3333333333,0
98.96666666666667,41,50.666666666666664,7,494833.3333333333,0
99.26666666666667,41,50.93333333333333,-8,496333.3333333333,0
98.7,41,50.53333333333333,-10,493500.0,0
98.9,41,50.166666666666664,-2,494500.0,0
99.4,41,50.3,-5,497000.0,0
99.06666666666666,41,50.233333333333334,10,495333.3333333333,0
98.83333333333333,41,50.13333333333333,-10,494166.6666666667,0
98.8,41,50.06666666666667,-4,494000.0,0
98.73333333333333,41,50.2,7,493666.6666666667,0
98.5,41,50.2,-4,492500.0,0
98.63333333333334,41,50.13333333333333,2,493166.6666666667,0
97.96666666666667,36,50.166666666666664,-7,489833.3333333333,0
97.7,36,49.86666666666667,2,488500.0,0
97.96666666666667,36,50.03333333333333,-2,489833.3333333333,0
98.2,36,49.96666666666667,4,491000.0,0
97.76666666666667,36,49.833333333333336,-11,488833.3333333333,0
97.66666666666667,36,49.766666666666666,-1,488333.3333333333,0
98.2,34,49.86666666666667,18,491000.0,0
99.26666666666667,45,50.36666666666667,15,496333.3333333333,0
100.0,45,50.666666666666664,-6,500000.0,0
100.1,45,50.2,-3,500500.0,0
99.83333333333333,45,50.43333333333333,11,499166.6666666667,0
99.36666666666666,45,50.63333333333333,-2,496833.3333333333,0
99.26666666666667,45,50.766666666666666,-6,496333.3333333333,0
99.0,45,50.5,-9,495000.0,0
98.33333333333333,45,50.36666666666667,12,491666.6666666667,0
98.7,45,50.666666666666664,1,493500.0,0
98.33333333333333,45,50.43333333333333,-1,491666.6666666667,0
98.2,45,50.833333333333336,4,491000.0,0
99.03333333333333,41,50.8,2,495166.6666666667,0
98.6,41,51.06666666666667,7,493000.0,0
98.23333333333333,41,51.166666666666664,7,491166.6666666667,0
98.56666666666666,41,51.06666666666667,-2,492833.3333333333,0
98.56666666666666,41,50.9,-11,492833.3333333333,0
98.2,41,50.63333333333333,-11,491000.0,0
97.9,41,50.5,9,489500.0,0
98.43333333333334,40,50.93333333333333,5,492166.6666666667,0
97.23333333333333,51,51.13333333333333,-2,486166.6666666667,0
97.3,51,50.766666666666666,-4,486500.0,0
97.36666666666666,51,50.43333333333333,-12,486833.3333333333,0
96.63333333333334,51,50.2,-6,483166.6666666667,0
96.8,51,50.2,2,484000.0,0
97.0,51,49.93333333333333,-11,485000.0,0
97.16666666666667,51,49.86666666666667,-2,485833.3333333333,0
96.3,51,49.43333333333333,-5,481500.0,0
95.96666666666667,51,49.6,-4,479833.3333333333,0
96.23333333333333,51,49.63333333333333,-3,481166.6666666667,0
96.16666666666667,51,49.13333333333333,-12,480833.3333333333,0
95.26666666666667,42,49.2,8,476333.3333333333,0
94.83333333333333,35,49.2,8,474166.6666666667,0
95.13333333333334,35,49.2,-10,475666.6666666667,0
95.23333333333333,35,49.166666666666664,4,476166.6666666667,0
95.36666666666666,35,49.53333333333333,5,476833.3333333333,0
95.86666666666666,48,49.6,4,479333.3333333333,0
96.33333333333333,48,49.36666666666667,-12,481666.6666666667,0
97.03333333333333,48,48.9,-11,485166.6666666667,0
96.86666666666666,48,49.13333333333333,15,484333.3333333333,0
96.76666666666667,48,49.13333333333333,-13,483833.3333333333,0
97.1,48,48.833333333333336,-4,485500.0,0
96.9,48,48.5,-16,484500.0,0
97.1,48,48.2,-5,485500.0,0
97.7,48,47.833333333333336,-1,488500.0,0
97.8,48,47.93333333333333,6,489000.0,0
97.73333333333333,48,48.13333333333333,3,488666.6666666667,0
97.73333333333333,48,48.5,4,488666.6666666667,0
98.6,48,48.2,-13,493000.0,0
98.63333333333334,48,48.06666666666667,-5,493166.6666666667,0
100.13333333333334,46,48.06666666666667,9,500666.6666666667,0
100.13333333333334,46,48.43333333333333,17,500666.6666666667,0
100.23333333333333,46,48.93333333333333,10,501166.6666666667,0
100.6,46,48.8,-10,503000.0,0
100.76666666666667,46,48.833333333333336,11,503833.3333333333,0
101.26666666666667,46,49.1,-1,506333.3333333333,0
101.23333333333333,46,49.06666666666667,10,506166.6666666667,0
102.0,43,49.6,6,510000.0,0
102.23333333333333,36,49.666666666666664,-3,511166.6666666667,0
102.63333333333334,36,49.166666666666664,-3,513166.6666666667,0
103.06666666666666,36,49.233333333333334,-12,515333.3333333333,0
102.93333333333334,36,48.86666666666667,-3,514666.6666666667,0
103.46666666666667,36,48.733333333333334,4,517333.3333333333,0
103.73333333333333,36,49.3,8,518666.6666666667,0
104.06666666666666,36,49.2,-10,520333.3333333333,0
103.9,36,49.06666666666667,-1,519500.0,0
102.9,33,48.8,3,514500.0,0
102.1,33,48.833333333333336,3,510500.0,0
102.1,33,48.833333333333336,-18,510500.0,0
102.8,33,48.53333333333333,6,514000.0,0
103.03333333333333,33,48.56666666666667,-3,515166.6666666667,0
103.33333333333333,33,48.6,7,516666.6666666667,0
103.6,33,49.1,8,518000.0,0
103.73333333333333,33,49.2,9,518666.6666666667,0
103.6,33,49.13333333333333,-6,518000.0,0
103.43333333333334,33,49.166666666666664,1,517166.6666666667,0
103.53333333333333,33,49.1,-10,517666.6666666667,0
104.2,33,48.833333333333336,5,521000.0,0
103.56666666666666,33,48.833333333333336,-9,517833.3333333333,0
102.93333333333334,37,48.7,-9,514666.6666666667,0
102.36666666666666,37,48.56666666666667,-6,511833.3333333333,0
102.33333333333333,37,48.56666666666667,2,511666.6666666667,0
102.4,37,48.266666666666666,5,512000.0,0
101.9,37,48.8,5,509500.0,0
101.46666666666667,37,48.9,6,507333.3333333333,0
101.13333333333334,37,49.13333333333333,7,505666.6666666667,0
100.8,37,48.96666666666667,-11,504000.0,0
101.26666666666667,37,49.06666666666667,7,506333.3333333333,0
101.43333333333334,37,49.3,19,507166.6666666667,0
101.0,37,49.666666666666664,6,505000.0,0
100.6,37,49.9,6,503000.0,0
100.9,37,50.13333333333333,8,504500.0,0
100.16666666666667,34,50.56666666666667,0,500833.3333333333,0
99.0,39,50.2,0,495000.0,0
98.4,36,50.36666666666667,-1,492000.0,0
98.76666666666667,36,50.266666666666666,4,493833.3333333333,0
99.16666666666667,36,50.1,-3,495833.3333333333,0
99.23333333333333,36,50.06666666666667,2,496166.6666666667,0
98.9,36,50.5,4,494500.0,0
98.8,36,50.6,8,494000.0,0
98.4,36,50.766666666666666,1,492000.0,0
98.5,36,51.03333333333333,0,492500.0,0
98.13333333333334,36,50.833333333333336,-1,490666.6666666667,0
98.53333333333333,36,50.63333333333333,5,492666.6666666667,0
98.66666666666667,36,50.93333333333333,2,493333.3333333333,0
98.76666666666667,36,51.233333333333334,12,493833.3333333333,0
98.8,36,51.233333333333334,-2,494000.0,0
98.63333333333334,36,51.56666666666667,15,493166.6666666667,0
98.9,36,52.1,11,494500.0,0
99.23333333333333,36,52.2,-2,496166.6666666667,0
99.3,36,52.06666666666667,-10,496500.0,0
99.5,36,52.1,12,497500.0,0
99.03333333333333,36,52.3,-5,495166.6666666667,0
99.66666666666667,36,51.766666666666666,-14,498333.3333333333,0
99.63333333333334,36,51.6,-6,498166.6666666667,0
99.0,36,51.56666666666667,11,495000.0,0
98.56666666666666,36,52.0,-1,492833.3333333333,0
97.86666666666666,35,51.6,-12,489333.3333333333,0
97.83333333333333,35,51.333333333333336,0,489166.6666666667,0
98.06666666666666,35,51.03333333333333,-10,490333.3333333333,0
98.36666666666666,35,50.9,-5,491833.3333333333,0
98.4,35,51.03333333333333,-1,492000.0,0
98.06666666666666,35,50.9,7,490333.3333333333,0
98.73333333333333,27,50.93333333333333,-4,493666.6666666667,0
98.63333333333334,27,51.1,7,493166.6666666667,0
98.43333333333334,27,51.03333333333333,7,492166.6666666667,0
97.86666666666666,27,51.5,12,489333.3333333333,0
97.43333333333334,36,52.03333333333333,5,487166.6666666667,0
97.36666666666666,36,51.733333333333334,-8,486833.3333333333,0
97.66666666666667,37,51.53333333333333,-3,488333.3333333333,0
97.96666666666667,37,51.733333333333334,-1,489833.3333333333,0
97.2,37,51.2,-10,486000.0,0
97.76666666666667,37,51.0,-1,488833.3333333333,0
97.16666666666667,37,51.13333333333333,0,485833.3333333333,0
97.33333333333333,37,50.96666666666667,-12,486666.6666666667,0
97.3,37,50.53333333333333,-1,486500.0,0
97.23333333333333,37,50.36666666666667,-17,486166.6666666667,0
98.0,48,50.43333333333333,1,490000.0,0
97.96666666666667,48,50.1,-2,489833.3333333333,0
98.5,48,49.86666666666667,-5,492500.0,0
98.43333333333334,48,49.93333333333333,-9,492166.6666666667,0
98.5,48,49.9,5,492500.0,0
99.2,48,49.5,-1,496000.0,0
99.0,48,49.46666666666667,-10,495000.0,0
98.4,48,49.63333333333333,0,492000.0,0
99.06666666666666,48,49.46666666666667,-7,495333.3333333333,0
99.86666666666666,48,48.9,-6,499333.3333333333,0
100.3,48,49.2,5,501500.0,0
100.63333333333334,48,49.0,3,503166.6666666667,0
100.7,48,49.1,-3,503500.0,0
100.3,48,48.93333333333333,-14,501500.0,0
99.96666666666667,48,48.9,2,499833.3333333333,0
100.73333333333333,48,48.93333333333333,7,503666.6666666667,0
100.83333333333333,48,48.93333333333333,-9,504166.6666666667,0
100.73333333333333,48,48.56666666666667,-2,503666.6666666667,0
100.76666666666667,48,48.93333333333333,4,503833.3333333333,0
101.5,48,48.8,-8,507500.0,0
101.8,47,48.166666666666664,-5,509000.0,0
101.93333333333334,47,48.4,5,509666.6666666667,0
101.46666666666667,47,48.733333333333334,1,507333.3333333333,0
101.7,47,48.766666666666666,16,508500.0,0
101.83333333333333,47,49.266666666666666,11,509166.6666666667,0
101.5,47,49.53333333333333,3,507500.0,0
102.6,47,49.766666666666666,12,513000.0,0
101.8,47,50.03333333333333,9,509000.0,0
101.43333333333334,47,50.266666666666666,11,507166.6666666667,0
101.7,47,50.4,-15,508500.0,0
101.9,53,50.233333333333334,6,509500.0,0
102.03333333333333,53,50.6,16,510166.6666666667,0
102.16666666666667,53,51.03333333333333,6,510833.3333333333,0
101.86666666666666,53,51.266666666666666,-1,509333.3333333333,0
101.33333333333333,53,50.93333333333333,7,506666.6666666667,0
101.2,53,50.96666666666667,1,506000.0,0
101.06666666666666,53,51.166666666666664,-9,505333.3333333333,0
102.13333333333334,45,50.93333333333333,-2,510666.6666666667,0
101.93333333333334,45,50.733333333333334,4,509666.6666666667,0
101.46666666666667,45,51.266666666666666,1,507333.3333333333,0
101.16666666666667,45,50.766666666666666,-4,505833.3333333333,0
100.8,45,50.733333333333334,-1,504000.0,0
100.4,45,50.9,7,502000.0,0
100.46666666666667,45,50.833333333333336,-15,502333.3333333333,0
100.13333333333334,46,50.46666666666667,-10,500666.6666666667,0
99.4,46,50.53333333333333,9,497000.0,0
99.36666666666666,46,50.3,-5,496833.3333333333,0
99.0,49,50.266666666666666,-14,495000.0,0
98.26666666666667,50,49.8,-6,491333.3333333333,0
98.6,50,49.733333333333334,9,493000.0,0
98.8,50,50.03333333333333,-3,494000.0,0
98.5,50,50.06666666666667,-4,492500.0,0
98.26666666666667,50,49.8,-8,491333.3333333333,0
98.33333333333333,50,49.56666666666667,-6,491666.6666666667,0
98.86666666666666,50,49.333333333333336,-4,494333.3333333333,0
98.43333333333334,50,48.9,-17,492166.6666666667,0
97.53333333333333,50,48.36666666666667,-12,487666.6666666667,0
97.8,50,48.06666666666667,-7,489000.0,0
98.43333333333334,50,48.03333333333333,6,492166.6666666667,0
98.26666666666667,50,48.4,1,491333.3333333333,0
96.9,39,48.233333333333334,-10,484500.0,0
96.1,40,48.1,-1,480500.0,0
95.1,40,47.9,-7,475500.0,0
95.36666666666666,40,47.9,9,476833.3333333333,0
95.16666666666667,40,48.2,15,475833.3333333333,0
95.46666666666667,40,48.5,4,477333.3333333333,0
95.1,40,48.63333333333333,2,475500.0,0
95.13333333333334,40,48.733333333333334,7,475666.6666666667,0
94.93333333333334,40,49.2,2,474666.6666666667,0
95.4,40,48.7,1,477000.0,0
95.2,40,49.1,9,476000.0,0
95.73333333333333,40,49.46666666666667,5,478666.6666666667,0
96.03333333333333,40,49.3,4,480166.6666666667,0
96.6,40,49.5,2,483000.0,0
97.46666666666667,40,49.9,0,487333.3333333333,0
96.96666666666667,46,49.9,16,484833.3333333333,0
97.06666666666666,46,50.166666666666664,4,485333.3333333333,0
97.7,46,50.13333333333333,-1,488500.0,0
98.26666666666667,46,50.266666666666666,0,491333.3333333333,0
97.8,40,50.3,1,489000.0,0
97.86666666666666,40,50.333333333333336,-3,489333.3333333333,0
98.26666666666667,40,50.43333333333333,7,491333.3333333333,0
98.9,40,50.666666666666664,6,494500.0,0
98.83333333333333,39,50.46666666666667,-5,494166.6666666667,0
98.56666666666666,39,50.7,16,492833.3333333333,0
98.96666666666667,39,51.266666666666666,16,494833.3333333333,0
98.76666666666667,39,51.7,10,493833.3333333333,0
98.86666666666666,39,51.56666666666667,-10,494333.3333333333,0
98.6,39,51.4,-10,493000.0,0
98.66666666666667,39,51.266666666666666,2,493333.3333333333,0
98.83333333333333,39,51.333333333333336,-4,494166.6666666667,0
98.8,39,50.9,-8,494000.0,0
99.56666666666666,39,50.8,-10,497833.3333333333,0
99.93333333333334,39,50.53333333333333,-8,499666.6666666667,0
100.33333333333333,39,50.06666666666667,-8,501666.6666666667,0
100.1,39,49.833333333333336,-7,500500.0,0
101.03333333333333,39,49.53333333333333,-10,505166.6666666667,0
100.6,39,49.5,-8,503000.0,0
100.06666666666666,39,48.96666666666667,1,500333.3333333333,0
99.66666666666667,39,49.43333333333333,3,498333.3333333333,0
99.86666666666666,39,49.06666666666667,-13,499333.3333333333,0
99.36666666666666,39,48.56666666666667,-5,496833.3333333333,0
98.66666666666667,39,48.8,5,493333.3333333333,0
98.06666666666666,39,49.166666666666664,1,490333.3333333333,0
97.63333333333334,39,48.766666666666666,-12,488166.6666666667,0
98.5,34,48.266666666666666,-7,492500.0,0
98.16666666666667,34,48.0,-3,490833.3333333333,0
97.9,34,48.0,-5,489500.0,0
98.13333333333334,34,48.0,-1,490666.6666666667,0
97.6,34,47.96666666666667,-1,488000.0,0
98.06666666666666,34,47.733333333333334,-13,490333.3333333333,0
98.4,37,47.2,-16,492000.0,0
98.06666666666666,37,47.06666666666667,8,490333.3333333333,0
97.4,37,47.333333333333336,-4,487000.0,0
97.36666666666666,37,47.166666666666664,-6,486833.3333333333,0
96.56666666666666,37,46.733333333333334,-10,482833.3333333333,0
97.2,37,46.333333333333336,2,486000.0,0
97.4,37,46.36666666666667,-4,487000.0,0
97.3,37,46.766666666666666,6,486500.0,0
97.33333333333333,37,46.5,-8,486666.6666666667,0
97.06666666666666,37,46.63333333333333,13,485333.3333333333,0
97.66666666666667,37,46.8,0,488333.3333333333,0
97.7,37,46.766666666666666,-3,488500.0,0
96.9,37,46.833333333333336,8,484500.0,0
97.13333333333334,37,47.13333333333333,8,485666.6666666667,0
96.5,37,47.0,-2,482500.0,0
95.83333333333333,37,47.53333333333333,7,479166.6666666667,0
95.63333333333334,37,47.266666666666666,0,478166.6666666667,0
95.6,37,47.666666666666664,-1,478000.0,0
95.26666666666667,37,47.43333333333333,7,476333.3333333333,0
94.93333333333334,37,47.5,4,474666.6666666667,0
95.03333333333333,37,48.0,3,475166.6666666667,0
95.73333333333333,37,48.1,-3,478666.6666666667,0
96.23333333333333,37,48.03333333333333,11,481166.6666666667,0
96.43333333333334,37,48.266666666666666,10,482166.6666666667,0
96.83333333333333,37,48.333333333333336,3,484166.6666666667,0
97.3,37,48.63333333333333,6,486500.0,0
98.23333333333333,42,48.5,-9,491166.6666666667,0
98.1,42,48.766666666666666,8,490500.0,0
99.03333333333333,42,48.666666666666664,3,495166.6666666667,0
99.83333333333333,53,48.63333333333333,2,499166.6666666667,0
99.33333333333333,53,48.9,-4,496666.6666666667,0
98.63333333333334,53,48.5,-12,493166.6666666667,0
98.8,53,48.1,-11,494000.0,0
99.16666666666667,53,48.36666666666667,15,495833.3333333333,0
99.93333333333334,51,48.6,9,499666.6666666667,0
99.06666666666666,51,49.0,13,495333.3333333333,0
99.03333333333333,51,49.333333333333336,-6,495166.6666666667,0
98.56666666666666,51,49.3,13,492833.3333333333,0
98.23333333333333,51,49.8,3,491166.6666666667,0
99.36666666666666,51,49.8,8,496833.3333333333,0
99.33333333333333,51,49.56666666666667,-6,496666.6666666667,0
99.73333333333333,51,49.666666666666664,-2,498666.6666666667,0
99.43333333333334,52,49.4,-9,497166.6666666667,0
99.23333333333333,52,49.13333333333333,4,496166.6666666667,0
100.2,52,49.13333333333333,-18,501000.0,0
100.1,52,48.666666666666664,1,500500.0,0
100.26666666666667,52,48.96666666666667,-3,501333.3333333333,0
101.2,52,48.86666666666667,3,506000.0,0
102.33333333333333,52,49.03333333333333,10,511666.6666666667,0
103.16666666666667,52,49.266666666666666,-4,515833.3333333333,0
103.23333333333333,52,49.233333333333334,-1,516166.6666666667,0
102.9,52,49.166666666666664,-3,514500.0,0
102.56666666666666,52,49.06666666666667,1,512833.3333333333,0
102.53333333333333,52,48.7,-3,512666.6666666667,0
102.03333333333333,52,49.03333333333333,4,510166.6666666667,0
101.3,52,48.86666666666667,5,506500.0,0
100.33333333333333,52,49.46666666666667,1,501666.6666666667,0
100.4,52,49.03333333333333,-2,502000.0,0
99.93333333333334,52,49.1,6,499666.6666666667,0
99.06666666666666,42,49.2,-3,495333.3333333333,0
99.13333333333334,42,49.03333333333333,3,495666.6666666667,0
99.46666666666667,42,49.3,8,497333.3333333333,0
98.66666666666667,49,49.833333333333336,-3,493333.3333333333,0
98.83333333333333,49,49.43333333333333,-4,494166.6666666667,0
98.56666666666666,49,49.63333333333333,3,492833.3333333333,0
99.83333333333333,49,49.233333333333334,-9,499166.6666666667,0
99.13333333333334,49,49.06666666666667,-10,495666.6666666667,0
99.76666666666667,49,49.0,-4,498833.3333333333,0
99.53333333333333,49,48.86666666666667,-1,497666.6666666667,0
98.86666666666666,49,48.666666666666664,9,494333.3333333333,0
99.56666666666666,49,48.666666666666664,-9,497833.3333333333,0
98.83333333333333,49,48.833333333333336,11,494166.6666666667,0
99.66666666666667,49,49.0,4,498333.3333333333,0
100.33333333333333,49,49.1,7,501666.6666666667,0
99.36666666666666,49,49.666666666666664,13,496833.3333333333,0
99.63333333333334,49,49.56666666666667,-11,498166.6666666667,0
99.53333333333333,49,49.3,-8,497666.6666666667,0
99.06666666666666,49,49.1,-8,495333.3333333333,0
98.46666666666667,49,48.733333333333334,-8,492333.3333333333,0
98.1,49,48.43333333333333,-12,490500.0,0
98.16666666666667,49,48.0,-12,490833.3333333333,0
98.3,49,48.166666666666664,5,491500.0,0
98.5,49,48.03333333333333,8,492500.0,0
98.2,49,48.266666666666666,-6,491000.0,0
98.23333333333333,49,47.833333333333336,-4,491166.6666666667,0
99.36666666666666,49,47.9,-11,496833.3333333333,0
99.6,49,47.63333333333333,6,498000.0,0
98.86666666666666,49,47.63333333333333,-4,494333.3333333333,0
99.0,49,47.4,-4,495000.0,0
98.53333333333333,49,47.833333333333336,15,492666.6666666667,0
98.3,49,48.1,3,491500.0,0
98.4,49,48.36666666666667,0,492000.0,0
98.6,43,47.96666666666667,-3,493000.0,0
98.33333333333333,43,47.93333333333333,-11,491666.6666666667,0
98.9,43,47.53333333333333,3,494500.0,0
98.2,40,47.56666666666667,-3,491000.0,0
98.2,40,47.833333333333336,0,491000.0,0
98.2,40,47.46666666666667,-11,491000.0,0
98.86666666666666,40,47.13333333333333,-5,494333.3333333333,0
99.23333333333333,40,46.96666666666667,4,496166.6666666667,0
98.56666666666666,40,47.06666666666667,-11,492833.3333333333,0
98.76666666666667,40,47.0,4,493833.3333333333,0
98.53333333333333,40,47.3,10,492666.6666666667,0
98.33333333333333,40,47.666666666666664,1,491666.6666666667,0
99.26666666666667,40,47.733333333333334,18,496333.3333333333,0
99.8,40,47.9,2,499000.0,0
99.56666666666666,40,48.2,7,497833.3333333333,0
99.93333333333334,40,48.0,-3,499666.6666666667,0
99.53333333333333,40,48.4,13,497666.6666666667,0
99.3,40,48.46666666666667,3,496500.0,0
99.16666666666667,40,48.43333333333333,-18,495833.3333333333,0
98.96666666666667,40,48.2,2,494833.3333333333,0
98.06666666666666,43,48.166666666666664,0,490333.3333333333,0
98.13333333333334,43,48.266666666666666,10,490666.6666666667,0
98.16666666666667,43,48.36666666666667,-3,490833.3333333333,0
97.96666666666667,39,48.5,1,489833.3333333333,0
98.36666666666666,39,48.2,-3,491833.3333333333,0
98.93333333333334,39,48.06666666666667,-1,494666.6666666667,0
97.96666666666667,39,48.36666666666667,-8,489833.3333333333,0
97.96666666666667,39,47.86666666666667,-8,489833.3333333333,0
97.96666666666667,39,48.1,2,489833.3333333333,0
98.53333333333333,39,47.9,6,492666.6666666667,0
99.13333333333334,39,48.166666666666664,6,495666.6666666667,0
98.9,39,48.2,2,494500.0,0
98.26666666666667,39,48.3,5,491333.3333333333,0
98.6,39,48.8,4,493000.0,0
98.96666666666667,39,48.333333333333336,-3,494833.3333333333,0
98.66666666666667,39,48.56666666666667,6,493333.3333333333,0
98.26666666666667,39,48.666666666666664,3,491333.3333333333,0
98.13333333333334,39,48.7,2,490666.6666666667,0
97.96666666666667,39,49.13333333333333,4,489833.3333333333,0
97.96666666666667,39,48.9,-12,489833.3333333333,0
97.46666666666667,39,48.833333333333336,-3,487333.3333333333,0
96.66666666666667,39,48.36666666666667,-15,483333.3333333333,0
96.03333333333333,38,47.93333333333333,0,480166.6666666667,0
95.66666666666667,37,48.1,-2,478333.3333333333,0
96.46666666666667,37,48.3,19,482333.3333333333,0
96.36666666666666,37,48.93333333333333,4,481833.3333333333,0
96.5,37,48.6,1,482500.0,0
96.76666666666667,37,48.7,7,483833.3333333333,0
97.03333333333333,37,48.7,-11,485166.6666666667,0
96.73333333333333,37,48.9,9,483666.6666666667,0
97.26666666666667,34,48.93333333333333,-2,486333.3333333333,0
97.8,34,48.7,0,489000.0,0
98.23333333333333,34,48.733333333333334,-6,491166.6666666667,0
98.1,33,48.46666666666667,2,490500.0,0
97.4,33,48.766666666666666,10,487000.0,0
97.73333333333333,33,48.833333333333336,-8,488666.6666666667,0
99.1,37,49.13333333333333,16,495500.0,0
99.43333333333334,37,49.233333333333334,-12,497166.6666666667,0
99.3,37,48.93333333333333,-1,496500.0,0
99.13333333333334,37,49.166666666666664,5,495666.6666666667,0
99.23333333333333,37,49.4,12,496166.6666666667,0
99.03333333333333,37,49.56666666666667,4,495166.6666666667,0
99.03333333333333,37,49.6,-9,495166.6666666667,0
98.8,37,49.0,0,494000.0,0
98.76666666666667,37,49.5,5,493833.3333333333,0
99.06666666666666,37,49.766666666666666,11,495333.3333333333,0
99.03333333333333,37,49.733333333333334,1,495166.6666666667,0
98.26666666666667,37,49.56666666666667,-16,491333.3333333333,0
98.36666666666666,37,49.333333333333336,4,491833.3333333333,0
97.86666666666666,37,49.3,-11,489333.3333333333,0
98.83333333333333,37,49.06666666666667,4,494166.6666666667,0
98.73333333333333,37,49.46666666666667,10,493666.6666666667,0
99.13333333333334,37,49.6,-1,495666.6666666667,0
98.4,39,49.7,-5,492000.0,0
98.36666666666666,39,49.43333333333333,-8,491833.3333333333,0
98.23333333333333,39,48.9,-2,491166.6666666667,0
98.8,39,49.06666666666667,3,494000.0,0
98.6,39,49.3,14,493000.0,0
97.9,39,49.93333333333333,2,489500.0,0
98.56666666666666,39,49.86666666666667,6,492833.3333333333,0
99.23333333333333,39,50.1,12,496166.6666666667,0
99.13333333333334,39,50.13333333333333,0,495666.6666666667,0
98.93333333333334,39,49.96666666666667,-3,494666.6666666667,0
98.86666666666666,39,50.333333333333336,4,494333.3333333333,0
99.66666666666667,39,50.63333333333333,17,498333.3333333333,0
99.06666666666666,39,51.2,0,495333.3333333333,0
98.86666666666666,33,50.56666666666667,-6,494333.3333333333,0
98.86666666666666,33,50.63333333333333,-1,494333.3333333333,0
98.43333333333334,35,50.53333333333333,-11,492166.6666666667,0
98.5,35,50.03333333333333,-17,492500.0,0
99.13333333333334,40,49.766666666666666,-1,495666.6666666667,0
99.3,40,49.63333333333333,-1,496500.0,0
99.76666666666667,40,49.9,17,498833.3333333333,0
100.5,47,49.96666666666667,-13,502500.0,0
100.63333333333334,47,49.733333333333334,-10,503166.6666666667,0
100.46666666666667,47,49.2,-4,502333.3333333333,0
100.7,47,49.4,12,503500.0,0
100.8,47,49.43333333333333,-8,504000.0,0
100.76666666666667,47,49.56666666666667,9,503833.3333333333,0
102.36666666666666,57,50.0,9,511833.3333333333,0
102.43333333333334,57,49.9,-11,512166.6666666667,0
103.06666666666666,57,49.766666666666666,2,515333.3333333333,0
103.06666666666666,57,49.96666666666667,2,515333.3333333333,0
103.66666666666667,57,49.766666666666666,-3,518333.3333333333,0
103.43333333333334,57,49.86666666666667,11,517166.6666666667,0
103.23333333333333,57,50.333333333333336,7,516166.6666666667,0
102.76666666666667,57,50.2,-8,513833.3333333333,0
102.86666666666666,57,50.166666666666664,-6,514333.3333333333,0
104.16666666666667,57,49.833333333333336,-6,520833.3333333333,0
104.23333333333333,57,49.53333333333333,-10,521166.6666666667,0
104.16666666666667,57,49.5,10,520833.3333333333,0
104.33333333333333,57,49.93333333333333,18,521666.6666666667,0
104.0,57,50.266666666666666,-4,520000.0,0
103.76666666666667,57,50.3,-4,518833.3333333333,0
103.23333333333333,57,50.2,-3,516166.6666666667,0
